ip,name,country_id,city,version,error,dnssec,reliability,checked_at,created_at
66.218.44.5,ns5.dslextreme.com.,US,San Jose,9.8.2rc1-RedHat-9.8.2-0.68.rc1.el6,,false,0.95,2019-01-03T09:13:41Z,2013-01-30T17:17:50Z
66.242.160.5,rdns-a.modesto.net.,US,,9.9.5-3ubuntu0.18-Ubuntu,,true,0.98,2019-01-03T09:13:42Z,2013-01-30T17:17:54Z
66.51.206.100,dns2.dslextreme.com.,US,Beverly Hills,9.11.3-1ubuntu1.2-Ubuntu,,true,0.82,2019-01-03T09:13:41Z,2013-01-30T17:18:26Z
69.60.160.196,Edelta.DADNS.america.net.,US,,9.10.2-P3,,false,0.95,2019-01-03T09:13:41Z,2013-01-30T17:21:01Z
82.151.90.1,bow.mauritel.mr.,MR,,,,false,0.95,2019-01-03T09:13:41Z,2013-01-30T17:24:58Z
82.216.111.121,res1.tech.numericable.fr.,FR,Paris,,,false,1.00,2019-01-03T09:13:41Z,2013-01-30T17:25:24Z
83.143.8.249,,NG,,3.0.76-0.11-xen,,false,0.98,2019-01-03T09:13:44Z,2013-01-30T17:25:38Z
85.119.136.158,85-119-136-158.telio.no.,NO,,9.2.4,,false,0.70,2019-01-03T09:13:41Z,2013-01-30T17:26:18Z
139.130.4.4,uneeda.telstra.net.,AU,Broome,unknown,,false,1.00,2019-01-03T09:13:43Z,2013-01-30T17:32:07Z
139.175.252.16,dns1.seed.net.tw.,TW,,,,false,1.00,2019-01-03T09:13:46Z,2013-01-30T17:32:14Z
139.175.55.244,ksdns.seed.net.tw.,TW,,,,false,1.00,2019-01-03T09:13:45Z,2013-01-30T17:32:15Z
142.103.1.1,dns3.ubc.ca.,CA,Vancouver,none,,false,1.00,2019-01-03T09:13:42Z,2013-01-30T17:32:40Z
142.46.1.130,ns1.hydroonetelecom.com.,CA,Brampton,9.9.5,,true,1.00,2019-01-03T09:13:45Z,2013-01-30T17:33:12Z
142.46.128.130,hotdns2.hydroonetelecom.com.,CA,,9.9.4-RedHat-9.9.4-37.el7,,true,1.00,2019-01-03T09:13:42Z,2013-01-30T17:33:12Z
148.233.151.8,,MX,,Nominum Vantio CacheServe 7.0.5.0,,false,1.00,2019-01-03T09:13:42Z,2013-01-30T17:34:09Z
158.43.128.1,cache0002.ns.eu.uu.net.,GB,,,,true,1.00,2019-01-03T09:13:41Z,2013-01-30T17:35:20Z
158.43.192.1,cache0003.ns.eu.uu.net.,GB,,,,true,1.00,2019-01-03T09:13:41Z,2013-01-30T17:35:21Z
158.43.240.3,cache0005a.ns.eu.uu.net.,GB,,,,true,1.00,2019-01-03T09:13:41Z,2013-01-30T17:35:21Z
168.126.63.1,kns.kornet.net.,KR,,Kornet DNS,,false,1.00,2019-01-03T09:13:43Z,2013-01-30T17:36:26Z
168.126.63.2,kns2.kornet.net.,KR,,,,false,1.00,2019-01-03T09:13:43Z,2013-01-30T17:36:27Z
168.95.1.1,dns.hinet.net.,TW,,,,false,1.00,2019-01-03T09:13:43Z,2013-01-30T17:36:46Z
170.56.58.53,nserver1.khis.de.,US,,9.9.4-RedHat-9.9.4-38.el7_3,,true,1.00,2019-01-03T09:13:41Z,2013-01-30T17:36:59Z
193.226.61.1,tag.euroweb.ro.,RO,Constanța,,,false,1.00,2019-01-03T09:13:41Z,2013-01-30T17:40:33Z
193.67.79.39,cache0200.ns.eu.uu.net.,NL,,,,true,1.00,2019-01-03T09:13:41Z,2013-01-30T17:41:31Z
193.78.240.12,cache0204.ns.eu.uu.net.,NL,,,,true,1.00,2019-01-03T09:13:41Z,2013-01-30T17:41:47Z
193.79.242.39,cache0205.ns.eu.uu.net.,NL,,,,true,1.00,2019-01-03T09:13:41Z,2013-01-30T17:41:47Z
193.98.112.238,ns6.envia-tel.net.,DE,Plauen,not currently available,,false,1.00,2019-01-03T09:13:41Z,2013-01-30T17:42:09Z
193.98.112.46,ns4.envia-tel.net.,DE,Plauen,not currently available,,false,1.00,2019-01-03T09:13:42Z,2013-01-30T17:42:09Z
193.98.115.214,ns5.envia-tel.net.,DE,Plauen,not currently available,,false,1.00,2019-01-03T09:13:42Z,2013-01-30T17:42:10Z
194.179.1.100,100.red-194-179-1.static.ccgg.telefonica.net.,ES,,,,false,1.00,2019-01-03T09:13:42Z,2013-01-30T17:44:25Z
194.179.1.101,101.red-194-179-1.static.ccgg.telefonica.net.,ES,,,,false,1.00,2019-01-03T09:13:42Z,2013-01-30T17:44:26Z
195.113.144.194,ns.cesnet.cz.,CZ,,unbound 1.6.6,,true,1.00,2019-01-03T09:13:42Z,2013-01-30T17:46:01Z
195.129.12.122,cache0400.ns.eu.uu.net.,,,,,true,1.00,2019-01-03T09:13:41Z,2013-01-30T17:46:18Z
195.27.1.1,cns2.cw.net.,GB,,Version: recursive-main/16245405,,false,1.00,2019-01-03T09:13:41Z,2013-01-30T17:48:09Z
195.99.66.220,nsr1.nl-ams2.eu.bt.net.,NL,,Unavailable,,true,1.00,2019-01-03T09:13:41Z,2013-01-30T17:49:10Z
198.82.247.34,yardbird.cns.vt.edu.,US,Blacksburg,fancy new chroot version,,true,1.00,2019-01-03T09:13:42Z,2013-01-30T17:51:22Z
199.166.6.2,ns.execulink.com.,CA,,9.8.2rc1-RedHat-9.8.2-0.68.rc1.el6,,false,1.00,2019-01-03T09:13:42Z,2013-01-30T17:51:23Z
199.249.18.1,NDCDNS10.verizon.com.,US,,none,,false,1.00,2019-01-03T09:13:42Z,2013-01-30T17:51:32Z
199.249.19.1,OMZDNS10.verizon.com.,US,,none,,false,0.92,2019-01-03T09:13:42Z,2013-01-30T17:51:32Z
200.221.11.101,ravel.uol.com.br.,BR,,,,true,1.00,2019-01-03T09:13:43Z,2013-01-30T17:53:24Z
200.56.224.11,ns.marcatel.com.mx.,MX,,Security,,false,0.95,2019-01-03T09:13:42Z,2013-01-30T17:55:51Z
200.94.26.115,static-200-94-26-115.alestra.net.mx.,MX,,none,,false,1.00,2019-01-03T09:13:45Z,2013-01-30T17:57:13Z
202.130.97.65,dns1.wharfttidc.com.,HK,,[SECURED],,true,0.98,2019-01-03T09:13:44Z,2013-01-30T18:01:54Z
202.181.224.2,ns1.hkcix.com.,HK,,9.8.2rc1-RedHat-9.8.2-0.37.rc1.el6_7.2,,false,0.98,2019-01-03T09:13:44Z,2013-01-30T18:04:10Z
202.44.144.33,ns2.ksc.co.th.,TH,,KSC,,false,0.92,2019-01-03T09:13:43Z,2013-01-30T18:05:34Z
203.109.129.67,ns1.ihug.co.nz.,NZ,,unbound 1.4.21,,true,1.00,2019-01-03T09:13:43Z,2013-01-30T18:10:52Z
203.109.129.68,ns2.ihug.co.nz.,NZ,,unbound 1.4.20,,true,1.00,2019-01-03T09:13:45Z,2013-01-30T18:10:53Z
203.112.2.5,ns02.miinet.jp.,JP,,,,false,1.00,2019-01-03T09:13:44Z,2013-01-30T18:10:56Z
203.115.130.72,,PH,,Query Not Allowed.,,false,0.92,2019-01-03T09:13:44Z,2013-01-30T18:11:38Z
203.115.130.74,,PH,,Query Not Allowed.,,false,1.00,2019-01-03T09:13:44Z,2013-01-30T18:11:42Z
203.119.36.106,nscache2.vnnic.net.vn.,VN,,,,false,1.00,2019-01-03T09:13:44Z,2013-01-30T18:11:55Z
203.119.8.106,nscache1.vnnic.net.vn.,VN,,,,false,1.00,2019-01-03T09:13:44Z,2013-01-30T18:12:00Z
203.144.207.29,dns1.asianet.co.th.,TH,Bangkok,,,true,0.95,2019-01-03T09:13:44Z,2013-01-30T18:13:00Z
203.146.237.237,ns01.csloxinfo.com.,TH,,CSLoxinfo,,false,1.00,2019-01-03T09:13:45Z,2013-01-30T18:13:07Z
203.198.7.66,ns4.netvigator.com.,HK,Central,[Secured],,false,1.00,2019-01-03T09:13:43Z,2013-01-30T18:14:35Z
203.253.31.1,ns.ssu.ac.kr.,KR,,,,false,1.00,2019-01-03T09:13:47Z,2013-01-30T18:15:13Z
203.50.2.71,lon-resolver.telstra.net.,AU,,unknown,,false,1.00,2019-01-03T09:13:45Z,2013-01-30T18:15:43Z
203.63.8.27,ns1.easy.com.au.,AU,,,,false,0.88,2019-01-03T09:13:46Z,2013-01-30T18:15:49Z
204.95.160.4,,US,,,,false,0.95,2019-01-03T09:13:43Z,2013-01-30T18:17:47Z
206.123.64.245,ns1.colo4dallas.net.,US,,1.2.3.4,,false,0.98,2019-01-03T09:13:43Z,2013-01-30T18:18:47Z
206.124.65.253,boingo.gte.net.,US,,,,false,1.00,2019-01-03T09:13:43Z,2013-01-30T18:18:48Z
206.253.33.130,ns1.pld.com.,US,Ulysses,,,false,1.00,2019-01-03T09:13:43Z,2013-01-30T18:19:40Z
207.217.126.81,do-not-use-rns1.earthlink.net.,US,,Version: main/17458,,false,1.00,2019-01-03T09:13:43Z,2013-01-30T18:20:45Z
207.69.188.171,optns1.earthlink.net.,US,,,,false,1.00,2019-01-03T09:13:46Z,2013-01-30T18:21:36Z
207.69.188.172,optns2.earthlink.net.,US,,,,false,1.00,2019-01-03T09:13:46Z,2013-01-30T18:21:39Z
207.69.188.185,rns1.earthlink.net.,US,,,,false,1.00,2019-01-03T09:13:49Z,2013-01-30T18:21:42Z
207.69.188.186,rns2.earthlink.net.,US,,,,false,1.00,2019-01-03T09:13:49Z,2013-01-30T18:21:46Z
207.69.188.187,rns3.earthlink.net.,US,,,,false,1.00,2019-01-03T09:13:47Z,2013-01-30T18:21:49Z
208.72.120.204,dns1.295.ca.,CA,Waterloo,Go Away,,false,1.00,2019-01-03T09:13:44Z,2013-01-30T18:23:15Z
209.59.96.13,nsinetbck.apuainet.ag.,AG,St John's,9.3.6-P1-RedHat-9.3.6-25.P1.el5_11.11,,false,0.80,2019-01-03T09:13:47Z,2013-01-30T18:24:39Z
210.180.98.69,fns2.hananet.net.,KR,,,,false,0.95,2019-01-03T09:13:48Z,2013-01-30T18:25:16Z
210.23.129.34,ns2.pacific.net.au.,AU,,,,false,1.00,2019-01-03T09:13:46Z,2013-01-30T18:25:39Z
210.80.58.3,dialcache300.ns.uu.net.,SG,,,,false,1.00,2019-01-03T09:13:45Z,2013-01-30T18:26:41Z
211.41.128.71,,KR,,,,false,0.48,2019-01-03T09:14:13Z,2013-01-30T18:27:24Z
211.63.64.11,ns1.haninternet.net.,KR,,,,true,0.95,2019-01-03T09:13:54Z,2013-01-30T18:27:25Z
212.36.24.3,unknown.tbors.net.,BG,,,,false,0.68,2019-01-03T09:13:44Z,2013-01-30T18:31:59Z
212.36.64.17,dns2.adam.es.,ES,Castelldefels,9.10.2-P4,,false,0.98,2019-01-03T09:13:44Z,2013-01-30T18:32:00Z
212.40.0.10,ns1.datacomm.ch.,CH,,-=[NiN]=-,,false,1.00,2019-01-03T09:13:44Z,2013-01-30T18:32:00Z
212.49.128.65,mail1.bt.es.,GB,,secV9,,false,0.95,2019-01-03T09:13:44Z,2013-01-30T18:32:19Z
212.59.199.6,ns4.landsraad.net.,ES,,PDNS 3.3.11,,true,1.00,2019-01-03T09:13:44Z,2013-01-30T18:32:53Z
212.73.140.66,mail.neterra.tv.,BG,Sofia,You must be joking :),,false,0.95,2019-01-03T09:13:44Z,2013-01-30T18:33:18Z
212.9.98.20,dns1.keycom.co.uk.,GB,Shrewsbury,,,false,1.00,2019-01-03T09:13:44Z,2013-01-30T18:33:53Z
212.94.32.32,ns3.zugernet.ch.,CH,,9.9.5-9+deb8u14-Debian,,true,0.92,2019-01-03T09:13:44Z,2013-01-30T18:33:54Z
213.0.77.5,netra1.infotelecom.es.,ES,Mahon,9.9.4-RedHat-9.9.4-38.el7_3.3,,true,1.00,2019-01-03T09:13:46Z,2013-01-30T18:34:15Z
216.131.94.5,ns1.oakweb.com.,US,Dallas,9.8.2rc1-RedHat-9.8.2-0.68.rc1.el6_10.1,,false,1.00,2019-01-03T09:13:45Z,2013-01-30T18:39:13Z
216.254.141.13,dnscache1.tor.primus.ca.,CA,Etobicoke,,,false,1.00,2019-01-03T09:13:45Z,2013-01-30T18:40:43Z
216.52.169.1,ns1.hou.pnap.net.,US,Houston,,,false,1.00,2019-01-03T09:13:45Z,2013-01-30T18:41:00Z
216.52.41.1,ns1.den.pnap.net.,US,Federal Heights,,,false,1.00,2019-01-03T09:13:45Z,2013-01-30T18:41:01Z
216.52.94.33,ns2.nym.pnap.net.,US,,,,false,1.00,2019-01-03T09:13:45Z,2013-01-30T18:41:01Z
217.173.198.3,apollo.po.opole.pl.,PL,Opole,9.8.2rc1-RedHat-9.8.2-0.68.rc1.el6_10.1,,true,0.95,2019-01-03T09:13:46Z,2013-01-30T18:42:40Z
217.66.226.8,dns2.palnet.com.,PS,Ramallah,REFUSED,,false,1.00,2019-01-03T09:13:45Z,2013-01-30T18:43:18Z
217.77.71.1,,GA,,,,false,1.00,2019-01-03T09:13:49Z,2013-01-30T18:43:41Z
218.102.23.228,ns3.netvigator.com.,HK,,[Secured],,false,0.92,2019-01-03T09:13:46Z,2013-01-30T18:43:49Z
218.232.110.36,cns2.ngene.net.,KR,,,,false,1.00,2019-01-03T09:13:49Z,2013-01-30T18:44:25Z
219.252.1.100,ns1.skline.co.kr.,KR,,,,false,1.00,2019-01-03T09:13:49Z,2013-01-30T18:45:26Z
2001:b08:2:280::4:1,lpc1.stu.neva.ru.,RU,Moscow,[Secured !!! Please Go away idiot lamer ! ],,false,0.98,2019-01-03T09:13:45Z,2013-01-30T23:16:27Z
2001:1a68::d911:2244,,PL,Warsaw,atman.pl,,false,1.00,2019-01-03T09:13:45Z,2013-01-30T23:18:47Z
85.132.32.42,ns2.caspel.com.,AZ,Baku,Caspel,,false,0.98,2019-01-03T09:13:54Z,2013-01-30T23:20:19Z
85.132.32.41,ns1.caspel.com.,AZ,Baku,Caspel,,false,1.00,2019-01-03T09:13:45Z,2013-01-30T23:20:19Z
194.158.206.206,ns1.mogilev.by.,BY,,,,true,1.00,2019-01-03T09:13:45Z,2013-01-30T23:54:13Z
106.186.17.181,tungsten.gparent.org.,JP,,,,false,1.00,2019-01-03T09:13:47Z,2013-01-31T01:46:09Z
121.152.231.196,,KR,Seoul,,,false,1.00,2019-01-03T09:14:01Z,2013-01-31T23:36:05Z
2620:0:ccc::2,resolver1.ipv6-sandbox.opendns.com.,US,Lake Charles,,,false,1.00,2019-01-03T09:13:45Z,2013-03-22T17:56:37Z
2620:0:ccd::2,resolver2.ipv6-sandbox.opendns.com.,US,Lake Charles,,,false,1.00,2019-01-03T09:13:45Z,2013-03-22T17:56:41Z
85.214.20.141,h1768020.stratoserver.net.,DE,Berlin,,,true,1.00,2019-01-03T09:13:45Z,2013-03-22T18:34:53Z
193.251.169.83,dns.cetic.dz.,FR,,HyperDNS Version 1.9.77,,false,1.00,2019-01-03T09:13:46Z,2013-03-23T00:02:29Z
202.248.20.133,dns5.nifty.com.,JP,Tokyo,unknown,,false,1.00,2019-01-03T09:13:47Z,2013-03-23T00:02:50Z
202.248.37.74,dns.nifty.com.,JP,,unknown,,false,1.00,2019-01-03T09:13:47Z,2013-03-23T00:02:50Z
194.149.133.11,ereb.mf.ukim.edu.mk.,MK,,9.3.6-P1-RedHat-9.3.6-25.P1.el5_11.12,,false,0.98,2019-01-03T09:13:47Z,2013-03-23T00:21:30Z
95.158.129.2,ns2.novatel.bg.,BG,,[some version],,true,1.00,2019-01-03T09:13:46Z,2013-03-24T03:18:13Z
2001:978:1:1::d,eu-res1.dns.cogentco.com.,DE,,blue,,false,1.00,2019-01-03T09:13:45Z,2013-03-24T03:20:44Z
2001:978:1:2::d,eu-res2.dns.cogentco.com.,DE,,blue,,false,1.00,2019-01-03T09:13:45Z,2013-03-24T03:20:44Z
2001:550:1:1::d,na-res1.dns.cogentco.com.,US,Los Angeles,blue,,false,1.00,2019-01-03T09:13:46Z,2013-03-24T03:20:45Z
2001:470:0:45::2,tserv1.fmt2.he.net.,US,San Francisco,PowerDNS Recursor 4.1.8 (built Nov 26 2018 13:25:18 by root@76fd702dbbb1),,true,1.00,2019-01-03T09:13:46Z,2013-03-24T03:21:02Z
2001:470:0:78::2,tserv1.dal1.he.net.,US,San Francisco,PowerDNS Recursor 4.1.8 (built Nov 26 2018 13:25:18 by root@76fd702dbbb1),,true,1.00,2019-01-03T09:13:47Z,2013-03-24T03:21:02Z
2001:470:0:8c::2,tserv1.mia1.he.net.,US,San Francisco,PowerDNS Recursor 4.1.4 (built Aug 31 2018 11:30:27 by root@02bcf8184aaf),,true,1.00,2019-01-03T09:13:46Z,2013-03-24T03:21:03Z
209.51.161.58,tserv1.mia1.he.net.,US,Wadley,PowerDNS Recursor 4.1.4 (built Aug 31 2018 11:30:27 by root@02bcf8184aaf),,true,1.00,2019-01-03T09:13:46Z,2013-03-24T03:21:03Z
2001:470:0:c0::2,tserv1.tor1.he.net.,US,San Francisco,PowerDNS Recursor 4.1.8 (built Nov 26 2018 13:25:18 by root@76fd702dbbb1),,true,1.00,2019-01-03T09:13:47Z,2013-03-24T03:21:03Z
216.66.38.58,tserv1.tor1.he.net.,US,Nicholson,PowerDNS Recursor 4.1.8 (built Nov 26 2018 13:25:18 by root@76fd702dbbb1),,true,1.00,2019-01-03T09:13:47Z,2013-03-24T03:21:03Z
72.52.104.74,tserv1.fmt2.he.net.,US,,PowerDNS Recursor 4.1.8 (built Nov 26 2018 13:25:18 by root@76fd702dbbb1),,true,1.00,2019-01-03T09:13:47Z,2013-03-24T03:21:04Z
74.82.46.6,tserv1.tyo1.he.net.,US,,PowerDNS Recursor 4.1.8 (built Nov 26 2018 13:25:18 by root@76fd702dbbb1),,true,1.00,2019-01-03T09:13:48Z,2013-03-24T03:21:04Z
209.51.161.14,tserv1.nyc4.he.net.,US,Wadley,PowerDNS Recursor 4.1.8 (built Nov 26 2018 13:25:18 by root@76fd702dbbb1),,true,1.00,2019-01-03T09:13:47Z,2013-03-24T03:21:04Z
216.66.80.90,tserv1.sto1.he.net.,US,,PowerDNS Recursor 4.1.8 (built Nov 26 2018 13:25:18 by root@76fd702dbbb1),,true,1.00,2019-01-03T09:13:47Z,2013-03-24T03:22:28Z
216.66.80.98,tserv1.zrh1.he.net.,US,,PowerDNS Recursor 4.1.8 (built Nov 26 2018 13:25:18 by root@76fd702dbbb1),,true,1.00,2019-01-03T09:13:47Z,2013-03-24T03:22:28Z
216.66.22.2,tserv2.ash1.he.net.,US,,PowerDNS Recursor 4.1.8 (built Nov 26 2018 13:25:18 by root@76fd702dbbb1),,true,1.00,2019-01-03T09:13:47Z,2013-03-24T03:22:29Z
2600:3c00::20:b1ff,,US,Dallas,arise chikun,,false,1.00,2019-01-03T09:13:47Z,2013-03-26T20:05:54Z
212.85.112.32,cloudserver004096.home.pl.,PL,,home.pl,,false,1.00,2019-01-03T09:13:47Z,2013-04-11T20:58:04Z
62.129.252.252,dns4.home.pl.,PL,,home.pl,,false,1.00,2019-01-03T09:13:47Z,2013-04-11T20:58:04Z
195.46.39.39,dns1.safedns.com.,,,,,false,1.00,2019-01-03T09:13:47Z,2013-04-15T22:15:38Z
195.46.39.40,dns2.safedns.com.,,,,,false,1.00,2019-01-03T09:13:47Z,2013-04-15T22:15:38Z
109.69.8.51,ns.servidordenoms.cat.,ES,Camarles,,,true,0.95,2019-01-03T09:13:49Z,2013-04-15T22:15:43Z
77.88.8.8,dns.yandex.ru.,RU,,PowerDNS Recursor 4.0.8 (built Dec 11 2017 10:39:35 by root@4351f9921268),,false,1.00,2019-01-03T09:13:47Z,2013-04-15T22:16:10Z
77.88.8.88,safe.dns.yandex.ru.,RU,,PowerDNS Recursor 4.0.8 (built Dec 11 2017 10:39:35 by root@4351f9921268),,false,1.00,2019-01-03T09:13:50Z,2013-04-15T22:16:10Z
193.58.251.251,dns.skydns.ru.,RU,,,,false,1.00,2019-01-03T09:13:47Z,2013-04-22T19:19:35Z
2001:468:c80:2101:0:100:0:22,yardbird.cns.ipv6.vt.edu.,US,Blacksburg,fancy new chroot version,,true,1.00,2019-01-03T09:13:47Z,2013-04-23T00:03:48Z
2001:468:c80:4101:0:100:0:42,jeru.cns.ipv6.vt.edu.,US,Blacksburg,fancy new chroot version,,true,1.00,2019-01-03T09:13:47Z,2013-04-23T00:03:48Z
2001:4870:6082:3::100,dlfw-rdns-01.dlfw.twtelecom.net.,US,,,,false,1.00,2019-01-03T09:13:47Z,2013-04-23T00:04:15Z
2001:4870:6082:3::5,,US,Houston,,,false,1.00,2019-01-03T09:13:47Z,2013-04-23T00:04:15Z
2001:4870:8000:3::100,dnvr-rdns-01.dnvr.twtelecom.net.,US,,,,false,0.98,2019-01-03T09:13:50Z,2013-04-23T00:04:16Z
2001:4870:8000:3::5,,US,Federal Heights,,,false,0.98,2019-01-03T09:13:50Z,2013-04-23T00:04:16Z
2001:840:200::,ns2.powertech.no.,NO,,9.8.3-P4,,false,1.00,2019-01-03T09:13:47Z,2013-04-23T00:04:28Z
2001:840:2010:413::100,,NO,,PowerDNS Recursor 3.5.3 $Id$,,false,1.00,2019-01-03T09:13:47Z,2013-04-23T00:04:28Z
12.127.17.72,dns-rs2.bgtmo.ip.att.net.,US,Covington,,,false,1.00,2019-01-03T09:13:47Z,2013-04-23T00:06:05Z
134.75.122.2,dogsuri.hoseo.ac.kr.,KR,,,,false,1.00,2019-01-03T09:13:52Z,2013-04-23T00:07:22Z
149.156.12.250,amicus.cm-uj.krakow.pl.,PL,,Served by PowerDNS - https://www.powerdns.com/,,false,0.98,2019-01-03T09:13:47Z,2013-04-23T00:08:36Z
149.211.153.51,nserver5.khis.de.,DE,Ennigerloh,9.9.4-RedHat-9.9.4-38.el7_3,,true,1.00,2019-01-03T09:13:47Z,2013-04-23T00:08:37Z
164.124.107.9,cns2.bora.net.,KR,Seoul,NO!!!,,false,0.95,2019-01-03T09:13:49Z,2013-04-23T00:10:02Z
165.87.13.129,nscache.prserv.net.,US,,,,false,1.00,2019-01-03T09:13:48Z,2013-04-23T00:10:03Z
168.215.165.186,ns1.snan.twtelecom.net.,US,Austin,,,false,0.95,2019-01-03T09:13:48Z,2013-04-23T00:10:11Z
192.116.16.26,ns.palnet.com.,PS,Ramallah,9.9.5-RedHat-9.9.5-0.el6,,true,1.00,2019-01-03T09:13:47Z,2013-04-23T00:10:44Z
193.111.144.145,prsrv1.man.radom.pl.,PL,Radom,9.9.5-9+deb8u11-Debian,,false,0.95,2019-01-03T09:13:47Z,2013-04-23T00:12:03Z
193.138.78.116,dns01.viphone.cz.,CZ,,9.9.4-P2,,false,1.00,2019-01-03T09:13:50Z,2013-04-23T00:12:26Z
193.138.78.117,dns02.viphone.cz.,CZ,,9.9.4-P2,,false,0.98,2019-01-03T09:13:47Z,2013-04-23T00:12:26Z
193.16.255.2,ns2.zdnet.com.pl.,PL,Łódź,9.9.5-9+deb8u6-Debian,,false,0.85,2019-01-03T09:13:48Z,2013-04-23T00:12:43Z
193.201.185.2,ns3.brookcom.net.,GB,Westgate on Sea,We don't respond to BIND version requests,,false,1.00,2019-01-03T09:13:47Z,2013-04-23T00:14:43Z
193.201.185.3,ns4.brookcom.net.,GB,Westgate on Sea,We don't respond to BIND version requests,,false,1.00,2019-01-03T09:13:47Z,2013-04-23T00:14:43Z
193.228.86.5,dns1.dpi.co.at.,AT,,,,false,1.00,2019-01-03T09:13:47Z,2013-04-23T00:16:06Z
193.231.236.25,dns-cache-1.rdsnet.ro.,RO,,Domain Name Server,,false,1.00,2019-01-03T09:13:48Z,2013-04-23T00:16:11Z
193.231.236.30,dns-cache-2.rdsnet.ro.,RO,,Domain Name Server,,false,1.00,2019-01-03T09:13:48Z,2013-04-23T00:16:11Z
193.231.80.7,,RO,,,,false,0.68,2019-01-03T09:14:03Z,2013-04-23T00:16:12Z
193.43.108.3,dns.comune.prato.it.,IT,Prato,9.9.4-RedHat-9.9.4-72.el7,,false,1.00,2019-01-03T09:13:47Z,2013-04-23T00:17:54Z
193.43.108.62,zimbra01.comune.prato.it.,IT,Prato,9.2.4,,false,0.52,2019-01-03T09:13:47Z,2013-04-23T00:17:55Z
194.145.240.6,ns1.fivestardns.com.,GB,,9.3.6-P1-RedHat-9.3.6-25.P1.el5_11.2,,false,0.95,2019-01-03T09:13:48Z,2013-04-23T00:21:06Z
194.145.241.6,ns2.fivestardns.com.,GB,,9.3.6-P1-RedHat-9.3.6-25.P1.el5_11.2,,false,1.00,2019-01-03T09:13:48Z,2013-04-23T00:21:06Z
194.164.181.2,ns0.interads.co.uk.,GB,,9.4.2,,false,0.82,2019-01-03T09:13:48Z,2013-04-23T00:22:28Z
194.169.239.10,ns.coolspot.de.,DE,,9.3.6-P1-RedHat-9.3.6-4.P1.el5,,false,0.82,2019-01-03T09:13:48Z,2013-04-23T00:22:45Z
194.172.160.4,mci004.btnet.de.,DE,Oberhausen,PepsiCola5,,false,1.00,2019-01-03T09:13:48Z,2013-04-23T00:22:45Z
195.112.96.34,ns.maxnet.ru.,RU,Obninsk,unbound 1.5.8,,true,1.00,2019-01-03T09:13:48Z,2013-04-23T00:27:09Z
195.14.50.21,earth.corbina.net.,RU,Moscow,,,false,1.00,2019-01-03T09:13:48Z,2013-04-23T00:28:25Z
195.178.123.130,midgard.hds.pl.,PL,,9.10.3-P4-Ubuntu,,false,1.00,2019-01-03T09:13:48Z,2013-04-23T00:29:57Z
195.182.192.2,opensvit.ua.,UA,Chernivtsi,9.11.3b1,,false,1.00,2019-01-03T09:13:48Z,2013-04-23T00:30:12Z
195.189.130.1,ns1.obox.dk.,DK,,Served by POWERDNS 2.9.22 $Id: packethandler.cc 1321 2008-12-06 19:44:36Z ahu $,,false,0.95,2019-01-03T09:13:48Z,2013-04-23T00:30:36Z
195.189.131.1,ns2.obox.dk.,DK,,Served by POWERDNS 2.9.22 $Id: packethandler.cc 1321 2008-12-06 19:44:36Z ahu $,,false,0.90,2019-01-03T09:13:48Z,2013-04-23T00:30:36Z
195.24.228.3,ns1.m-invest.ru.,RU,,PowerDNS Authoritative Server 3.4.8 (jenkins@autotest.powerdns.com built 20160512115250 root@ns1),,false,0.98,2019-01-03T09:13:49Z,2013-04-23T00:32:40Z
195.5.64.6,ns2.landsraad.net.,ES,,PDNS 3.3.11,,false,0.92,2019-01-03T09:13:48Z,2013-04-23T00:34:59Z
195.60.70.5,dns1.vak.com.ua.,UA,Poltava,9.10.3-P4,,false,1.00,2019-01-03T09:13:48Z,2013-04-23T00:35:50Z
195.66.68.2,tzmo-sa.tzmo.com.pl.,PL,Toruń,,,true,0.95,2019-01-03T09:13:50Z,2013-04-23T00:36:12Z
195.7.64.3,resolv1.pi.se.,SE,,,,false,0.95,2019-01-03T09:14:00Z,2013-04-23T00:36:45Z
195.96.208.1,,IT,,9.2.4,,false,0.40,2019-01-03T09:14:00Z,2013-04-23T00:37:46Z
203.250.129.214,woonam.paichai.ac.kr.,KR,,NO,,false,0.98,2019-01-03T09:13:51Z,2013-04-23T00:40:23Z
206.124.0.254,ns-4.dimensional.com.,US,Norwood,PowerDNS Recursor 3.6.3 (jenkins@autotest.powerdns.com built 20150423115212 mockbuild@),,false,1.00,2019-01-03T09:13:49Z,2013-04-23T00:40:47Z
206.124.1.254,ns-3.dimensional.com.,US,Norwood,PowerDNS Recursor 3.6.3 (jenkins@autotest.powerdns.com built 20150423115212 mockbuild@),,false,1.00,2019-01-03T09:13:49Z,2013-04-23T00:40:47Z
207.15.68.164,ns1.spcsdns.net.,US,,,,false,0.98,2019-01-03T09:13:53Z,2013-04-23T00:41:18Z
207.15.68.36,lenxksig-authdns2.spcsdns.net.,US,,,,false,1.00,2019-01-03T09:13:54Z,2013-04-23T00:41:21Z
207.217.120.83,do-not-use-rns3.earthlink.net.,US,,Version: main/17458,,false,1.00,2019-01-03T09:13:49Z,2013-04-23T00:41:41Z
